"Name","Ticker","Return Date 
(Daily)","Total Ret 
YTD 
(Daily) 
USD","Total Ret 
1 Day 
(Daily) 
USD","Total Ret 
1 Wk 
(Daily) 
USD","Total Ret 
1 Mo 
(Daily) 
USD","Total Ret 
2 Mo 
(Daily) 
USD","Total Ret 
3 Mo 
(Daily) 
USD","Total Ret 
6 Mo 
(Daily) 
USD","Total Ret 
1 Yr 
(Daily) 
USD","Total Ret 
Annlzd 2 Yr 
(Daily) 
USD","Total Ret 
Annlzd 3 Yr 
(Daily) 
USD","Total Ret 
Annlzd 5 Yr 
(Daily) 
USD","Total Ret 
Annlzd 10 Yr 
(Daily) 
USD","% Rank Ind YTD (Daily)","% Rank Ind 1 Mo (Daily)","% Rank Ind 3 Mo (Daily)","% Rank Ind 1 Yr (Daily)","% Rank Ind Ann 3 Yr (Daily)","% Rank Ind Ann 5 Yr (Daily)","% Rank Ind Ann 10 Yr (Daily)","Return Date 
(Mo-End)","Total Ret 
YTD 
(Mo-End) 
USD","Total Ret 
1 Mo 
(Mo-End) 
USD","Total Ret 
2 Mo 
(Mo-End) 
USD","Total Ret 
3 Mo 
(Mo-End) 
USD","Total Ret 
1 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 15 Yr 
(Mo-End) 
USD","Total Ret 
Annlzd 20 Yr 
(Mo-End) 
USD","Return Date 
(Qtr-End)","Total Ret 
1 Mo 
(Qtr-End) 
USD","Total Ret 
2 Mo 
(Qtr-End) 
USD","Total Ret 
3 Mo 
(Qtr-End) 
USD","Total Ret 
6 Mo 
(Qtr-End) 
USD","Total Ret 
YTD 
(Qtr-End) 
USD","Total Ret 
1 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 2 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 3 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 5 Yr 
(Qtr-End) 
USD","Total Ret 
Annlzd 10 Yr 
(Qtr-End) 
USD"
"Nordson Corp","NDSN","2022-07-05","-20.92","-0.88","-0.99","-8.86","-5.64","-9.72","-16.90","-7.86","4.80","14.10","11.53","15.00","55.00","48.00","55.00","42.00","26.00","22.00","19.00","2022-06-30","-20.30","-7.09","-5.91","-10.63","-6.85","4.22","13.67","11.62","15.38","15.45","15.45","2022-06-30","-7.09","-5.91","-10.63","-20.30","-20.30","-6.85","4.22","13.67","11.62","15.38"
"Norfolk Southern Corp","NSC","2022-07-05","-23.87","-1.91","-0.98","-8.37","-12.73","-14.04","-23.09","-15.53","15.48","5.58","14.60","13.43","79.00","59.00","75.00","69.00","36.00","17.00","18.00","2022-06-30","-22.82","-5.16","-11.38","-19.88","-12.61","15.89","6.32","15.07","13.59","11.35","12.93","2022-06-30","-5.16","-11.38","-19.88","-22.82","-22.82","-12.61","15.89","6.32","15.07","13.59"
"Northern Trust Corp","NTRS","2022-07-05","-18.06","-1.14","-1.68","-11.56","-8.76","-15.77","-21.23","-14.84","14.71","3.79","1.95","9.42","54.00","61.00","58.00","56.00","49.00","49.00","34.00","2022-06-30","-18.17","-13.04","-5.70","-16.55","-14.13","13.43","5.23","2.29","9.65","4.32","5.37","2022-06-30","-13.04","-5.70","-16.55","-18.17","-18.17","-14.13","13.43","5.23","2.29","9.65"
"Northrop Grumman Corp","NOC","2022-07-05","20.82","-4.53","-0.07","-2.93","-0.12","2.66","18.40","27.52","24.01","14.03","13.55","22.98","19.00","19.00","19.00","20.00","20.00","17.00","8.00","2022-06-30","24.49","2.27","9.31","7.40","33.45","26.37","15.38","14.52","23.35","13.71","11.22","2022-06-30","2.27","9.31","7.40","24.49","24.49","33.45","26.37","15.38","14.52","23.35"
"NortonLifeLock Inc","NLOK","2022-07-05","-13.86","-0.67","-0.63","-9.83","-7.69","-17.70","-14.58","-16.80","7.51","12.48","5.42","11.15","28.00","52.00","43.00","36.00","24.00","40.00","34.00","2022-06-30","-14.51","-9.26","-11.80","-16.72","-17.49","7.60","17.62","4.97","11.19","5.03","8.53","2022-06-30","-9.26","-11.80","-16.72","-14.51","-14.51","-17.49","7.60","17.62","4.97","11.19"
"Norwegian Cruise Line Holdings Ltd","NCLH","2022-07-05","-39.92","9.97","-2.35","-20.28","-34.28","-43.85","-42.47","-57.03","-11.67","-37.87","-25.80","","85.00","76.00","89.00","93.00","95.00","96.00","","2022-06-30","-46.38","-30.54","-44.48","-49.18","-62.19","-17.73","-40.81","-27.18","","","","2022-06-30","-30.54","-44.48","-49.18","-46.38","-46.38","-62.19","-17.73","-40.81","-27.18",""
"NRG Energy Inc","NRG","2022-07-05","-11.12","-3.22","-0.61","-17.35","-0.32","0.85","-7.56","-5.96","10.71","4.22","19.59","9.56","59.00","85.00","40.00","66.00","44.00","14.00","23.00","2022-06-30","-9.77","-17.09","6.32","0.42","-1.94","11.90","5.66","19.33","9.68","0.34","","2022-06-30","-17.09","6.32","0.42","-9.77","-9.77","-1.94","11.90","5.66","19.33","9.68"
"Nucor Corp","NUE","2022-07-05","-7.49","-0.98","-2.66","-18.34","-25.37","-29.37","-13.95","10.35","61.61","25.65","13.78","11.96","42.00","67.00","77.00","28.00","23.00","22.00","19.00","2022-06-30","-7.66","-20.80","-32.22","-29.42","10.83","61.44","25.74","14.25","12.22","5.36","11.13","2022-06-30","-20.80","-32.22","-29.42","-7.66","-7.66","10.83","61.44","25.74","14.25","12.22"
"NVIDIA Corp","NVDA","2022-07-05","-49.09","3.04","-6.37","-20.04","-20.57","-42.28","-45.76","-26.88","24.90","55.33","33.28","46.06","90.00","67.00","97.00","67.00","13.00","13.00","2.00","2022-06-30","-48.43","-18.79","-18.25","-44.43","-24.13","26.47","54.72","33.35","46.08","22.96","28.89","2022-06-30","-18.79","-18.25","-44.43","-48.43","-48.43","-24.13","26.47","54.72","33.35","46.08"
"NVR Inc","NVR","2022-07-05","-26.06","4.80","10.57","-1.33","-1.73","-0.50","-23.74","-14.57","17.40","9.28","12.52","17.65","56.00","34.00","43.00","49.00","39.00","19.00","22.00","2022-06-30","-32.24","-10.03","-8.50","-10.37","-19.49","10.85","5.91","10.68","16.76","12.55","13.41","2022-06-30","-10.03","-8.50","-10.37","-32.24","-32.24","-19.49","10.85","5.91","10.68","16.76"
"NXP Semiconductors NV","NXPI","2022-07-05","-35.20","-0.12","-5.39","-19.53","-17.72","-16.17","-34.27","-26.64","15.59","16.36","6.99","20.80","59.00","66.00","50.00","65.00","53.00","59.00","22.00","2022-06-30","-34.27","-21.55","-12.89","-19.56","-26.67","15.72","16.47","7.24","20.92","","","2022-06-30","-21.55","-12.89","-19.56","-34.27","-34.27","-26.67","15.72","16.47","7.24","20.92"
"Occidental Petroleum Corp","OXY","2022-07-05","104.79","-2.20","-4.21","-15.72","-4.90","6.32","86.64","82.29","82.83","7.84","2.62","-0.51","10.00","43.00","26.00","20.00","46.00","45.00","28.00","2022-06-30","104.00","-14.86","7.12","4.00","89.19","79.86","6.99","2.51","-0.45","2.94","9.53","2022-06-30","-14.86","7.12","4.00","104.00","104.00","89.19","79.86","6.99","2.51","-0.45"
"Old Dominion Freight Line Inc Ordinary Shares","ODFL","2022-07-05","-27.56","-0.76","3.31","-3.42","-8.46","-3.71","-24.15","0.78","23.52","37.71","32.12","29.48","70.00","22.00","43.00","42.00","17.00","10.00","3.00","2022-06-30","-28.32","-0.76","-8.40","-14.10","1.37","23.34","37.47","32.49","29.71","25.18","30.21","2022-06-30","-0.76","-8.40","-14.10","-28.32","-28.32","1.37","23.34","37.47","32.49","29.71"
"Omnicom Group Inc","OMC","2022-07-05","-10.77","-0.51","0.50","-9.70","-16.95","-20.46","-13.71","-17.44","12.80","-5.25","-1.56","5.88","35.00","62.00","61.00","42.00","54.00","39.00","34.00","2022-06-30","-11.27","-13.81","-15.53","-24.23","-16.98","12.51","-4.35","-1.58","5.86","3.59","7.21","2022-06-30","-13.81","-15.53","-24.23","-11.27","-11.27","-16.98","12.51","-4.35","-1.58","5.86"
"ON Semiconductor Corp","ON","2022-07-05","-30.36","0.98","-10.43","-24.85","-14.36","-15.08","-29.84","23.18","57.04","33.08","27.48","20.80","50.00","68.00","55.00","12.00","27.00","17.00","22.00","2022-06-30","-25.93","-17.09","-3.45","-19.65","31.43","59.32","35.53","29.08","21.63","10.86","17.32","2022-06-30","-17.09","-3.45","-19.65","-25.93","-25.93","31.43","59.32","35.53","29.08","21.63"
"ONEOK Inc","OKE","2022-07-05","-3.05","-2.91","-3.30","-18.09","-13.97","-19.77","-6.05","2.53","39.52","-1.95","7.46","8.12","70.00","79.00","92.00","57.00","72.00","30.00","14.00","2022-06-30","-2.37","-15.72","-12.36","-20.10","6.47","37.69","-1.06","6.99","8.32","9.52","11.74","2022-06-30","-15.72","-12.36","-20.10","-2.37","-2.37","6.47","37.69","-1.06","6.99","8.32"
"Oracle Corp","ORCL","2022-07-05","-16.72","1.58","4.97","0.28","-1.11","-12.82","-16.00","-10.45","15.26","8.29","9.21","10.35","34.00","28.00","35.00","28.00","36.00","34.00","36.00","2022-06-30","-19.15","-2.85","-4.81","-15.16","-8.59","14.29","8.69","8.31","10.06","9.62","11.13","2022-06-30","-2.85","-4.81","-15.16","-19.15","-19.15","-8.59","14.29","8.69","8.31","10.06"
"O'Reilly Automotive Inc","ORLY","2022-07-05","-8.31","1.80","2.69","2.52","7.28","-6.22","-5.52","11.28","23.02","18.82","29.36","22.29","37.00","19.00","33.00","22.00","27.00","11.00","6.00","2022-06-30","-10.54","-0.85","4.16","-7.77","11.58","22.40","19.60","23.63","22.39","20.92","21.08","2022-06-30","-0.85","4.16","-7.77","-10.54","-10.54","11.58","22.40","19.60","23.63","22.39"
"Organon & Co Ordinary Shares","OGN","2022-07-05","14.15","-0.15","-1.70","-8.02","-1.12","-2.60","11.77","14.45","","","","","25.00","88.00","64.00","36.00","","","","2022-06-30","12.68","-11.09","5.26","-2.58","15.23","","","","","","","2022-06-30","-11.09","5.26","-2.58","12.68","12.68","15.23","","","",""
"Otis Worldwide Corp Ordinary Shares","OTIS","2022-07-05","-17.42","-0.74","2.26","-5.08","-4.04","-4.64","-14.23","-12.44","13.84","","","","49.00","36.00","41.00","49.00","","","","2022-06-30","-18.23","-5.01","-2.58","-7.78","-12.34","12.93","","","","","","2022-06-30","-5.01","-2.58","-7.78","-18.23","-18.23","-12.34","12.93","","",""
"PACCAR Inc","PCAR","2022-07-05","-6.48","-1.24","-1.62","-7.28","-3.52","-0.77","-11.32","-4.05","7.05","8.54","7.59","10.58","33.00","35.00","30.00","32.00","42.00","29.00","28.00","2022-06-30","-5.94","-5.18","-0.45","-6.12","-4.54","7.94","8.20","7.82","10.39","4.38","11.50","2022-06-30","-5.18","-0.45","-6.12","-5.94","-5.94","-4.54","7.94","8.20","7.82","10.39"
"Packaging Corp of America","PKG","2022-07-05","2.39","-1.15","-1.29","-13.02","-15.11","-10.17","0.31","3.48","20.71","14.13","6.62","19.06","25.00","75.00","61.00","34.00","29.00","32.00","13.00","2022-06-30","2.64","-11.78","-13.91","-11.12","4.67","20.76","15.98","6.77","19.23","13.46","11.37","2022-06-30","-11.78","-13.91","-11.12","2.64","2.64","4.67","20.76","15.98","6.77","19.23"
"Paramount Global Class B","PARA","2022-07-05","-14.94","-0.08","-1.45","-17.44","-14.43","-30.97","-21.55","-40.78","7.98","-18.64","-14.18","-0.08","49.00","87.00","80.00","72.00","72.00","68.00","57.00","2022-06-30","-16.63","-27.41","-14.42","-34.09","-43.27","6.80","-18.01","-14.62","-0.30","0.20","-0.78","2022-06-30","-27.41","-14.42","-34.09","-16.63","-16.63","-43.27","6.80","-18.01","-14.62","-0.30"
"Parker Hannifin Corp","PH","2022-07-05","-21.83","-1.10","-1.48","-11.03","-10.33","-9.76","-21.89","-18.67","17.91","15.68","10.36","13.50","56.00","60.00","56.00","58.00","23.00","23.00","23.00","2022-06-30","-21.91","-9.60","-8.66","-12.82","-18.44","17.76","14.87","10.52","13.58","10.20","11.54","2022-06-30","-9.60","-8.66","-12.82","-21.91","-21.91","-18.44","17.76","14.87","10.52","13.58"
"Paychex Inc","PAYX","2022-07-05","-14.27","-0.68","-3.60","-8.14","-6.61","-16.44","-11.14","8.84","25.62","13.08","17.31","15.62","42.00","39.00","56.00","26.00","20.00","21.00","29.00","2022-06-30","-15.52","-8.04","-9.52","-15.98","8.70","25.42","13.91","17.22","15.59","8.87","7.88","2022-06-30","-8.04","-9.52","-15.98","-15.52","-15.52","8.70","25.42","13.91","17.22","15.59"
"Paycom Software Inc","PAYC","2022-07-05","-24.54","7.60","9.30","4.95","4.07","-11.54","-13.20","-18.38","-1.29","9.40","36.25","","44.00","19.00","43.00","37.00","37.00","9.00","","2022-06-30","-32.53","-1.48","-0.48","-19.13","-22.93","-4.90","7.30","32.57","","","","2022-06-30","-1.48","-0.48","-19.13","-32.53","-32.53","-22.93","-4.90","7.30","32.57",""
"PayPal Holdings Inc","PYPL","2022-07-05","-60.55","4.20","3.59","-14.02","-12.91","-36.76","-60.25","-74.37","-35.20","-14.05","6.38","","93.00","71.00","91.00","94.00","77.00","39.00","","2022-06-30","-62.97","-18.04","-20.57","-39.61","-76.04","-36.69","-15.18","5.41","","","","2022-06-30","-18.04","-20.57","-39.61","-62.97","-62.97","-76.04","-36.69","-15.18","5.41",""
"Penn National Gaming Inc","PENN","2022-07-05","-37.69","2.70","1.64","-1.82","-11.62","-22.76","-30.68","-56.75","2.21","18.05","9.05","5.60","88.00","45.00","77.00","88.00","12.00","20.00","37.00","2022-06-30","-41.33","-4.82","-16.82","-28.29","-60.23","-0.20","16.46","7.29","5.43","1.55","11.18","2022-06-30","-4.82","-16.82","-28.29","-41.33","-41.33","-60.23","-0.20","16.46","7.29","5.43"
"Pentair PLC","PNR","2022-07-05","-35.22","0.90","3.01","-7.70","-8.86","-12.62","-32.79","-29.85","13.83","8.84","2.04","7.10","81.00","49.00","64.00","73.00","36.00","45.00","47.00","2022-06-30","-36.75","-8.77","-9.81","-15.18","-30.97","11.66","8.95","1.78","7.44","5.17","6.54","2022-06-30","-8.77","-9.81","-15.18","-36.75","-36.75","-30.97","11.66","8.95","1.78","7.44"
"PepsiCo Inc","PEP","2022-07-05","-1.42","-0.22","3.05","2.52","-0.13","0.39","-1.49","16.44","15.60","10.90","10.33","11.13","47.00","37.00","54.00","22.00","31.00","30.00","34.00","2022-06-30","-2.78","0.04","-2.27","0.26","15.43","15.09","10.94","10.02","10.92","8.09","7.71","2022-06-30","0.04","-2.27","0.26","-2.78","-2.78","15.43","15.09","10.94","10.02","10.92"
"PerkinElmer Inc","PKI","2022-07-05","-28.03","0.34","2.29","-2.11","-2.27","-12.96","-20.08","-6.90","21.73","13.88","16.42","18.89","49.00","37.00","52.00","28.00","34.00","27.00","26.00","2022-06-30","-29.20","-4.98","-2.99","-18.44","-7.71","20.65","14.09","16.08","18.84","12.20","13.85","2022-06-30","-4.98","-2.99","-18.44","-29.20","-29.20","-7.71","20.65","14.09","16.08","18.84"
"Pfizer Inc","PFE","2022-07-05","-11.19","-1.28","1.93","-2.93","7.41","1.56","-5.73","33.95","27.44","9.42","12.36","11.22","72.00","51.00","50.00","12.00","48.00","27.00","54.00","2022-06-30","-9.86","-1.15","7.66","2.05","37.92","31.84","10.42","12.69","11.19","7.05","3.74","2022-06-30","-1.15","7.66","2.05","-9.86","-9.86","37.92","31.84","10.42","12.69","11.19"
"Philip Morris International Inc","PM","2022-07-05","5.87","-1.64","-3.04","-5.87","-0.44","3.84","4.83","2.77","23.74","12.00","0.49","4.70","37.00","59.00","44.00","56.00","33.00","36.00","51.00","2022-06-30","6.57","-5.89","-0.01","6.44","4.67","24.47","12.97","0.78","4.96","","","2022-06-30","-5.89","-0.01","6.44","6.57","6.57","4.67","24.47","12.97","0.78","4.96"
"Phillips 66","PSX","2022-07-05","13.55","-4.72","-9.52","-23.04","-13.92","-5.30","5.06","-4.32","13.22","-1.93","3.44","12.23","29.00","89.00","56.00","52.00","56.00","41.00","23.00","2022-06-30","15.76","-18.67","-4.38","-3.97","-0.14","11.45","-0.23","3.69","12.58","","","2022-06-30","-18.67","-4.38","-3.97","15.76","15.76","-0.14","11.45","-0.23","3.69","12.58"
"Pinnacle West Capital Corp","PNW","2022-07-05","3.92","-4.04","-2.05","-7.52","-1.57","-7.63","5.03","-9.48","1.49","-5.12","0.56","6.63","29.00","55.00","67.00","75.00","83.00","71.00","50.00","2022-06-30","5.99","-5.83","2.70","-5.29","-6.67","4.33","-4.15","0.77","6.85","7.06","5.72","2022-06-30","-5.83","2.70","-5.29","5.99","5.99","-6.67","4.33","-4.15","0.77","6.85"
"Pioneer Natural Resources Co","PXD","2022-07-05","24.42","-3.93","-8.58","-23.02","-13.24","-8.98","17.30","39.14","55.55","17.26","8.24","10.42","43.00","62.00","52.00","39.00","36.00","33.00","8.00","2022-06-30","28.79","-19.74","-0.86","-7.83","47.64","57.44","16.64","8.94","10.77","11.40","11.90","2022-06-30","-19.74","-0.86","-7.83","28.79","28.79","47.64","57.44","16.64","8.94","10.77"
"PNC Financial Services Group Inc","PNC","2022-07-05","-18.29","-0.13","0.84","-7.05","-4.61","-10.86","-22.86","-13.72","29.36","7.43","7.66","12.13","78.00","58.00","63.00","75.00","30.00","24.00","24.00","2022-06-30","-19.95","-10.06","-5.02","-13.65","-14.54","26.22","7.85","7.47","11.93","6.94","7.10","2022-06-30","-10.06","-5.02","-13.65","-19.95","-19.95","-14.54","26.22","7.85","7.47","11.93"
"Pool Corp","POOL","2022-07-05","-35.47","3.27","2.93","-10.76","-9.02","-15.94","-31.01","-21.42","16.92","24.50","25.38","24.99","88.00","60.00","68.00","80.00","20.00","8.00","4.00","2022-06-30","-37.63","-11.89","-13.08","-16.70","-22.68","14.62","23.46","25.28","24.69","16.18","18.56","2022-06-30","-11.89","-13.08","-16.70","-37.63","-37.63","-22.68","14.62","23.46","25.28","24.69"
"PPG Industries Inc","PPG","2022-07-05","-30.45","0.76","-0.43","-5.34","-9.29","-9.86","-30.71","-29.03","6.31","2.04","3.12","9.93","78.00","49.00","59.00","76.00","64.00","50.00","46.00","2022-06-30","-33.01","-9.61","-10.20","-12.31","-31.26","5.86","1.18","2.53","9.50","8.91","7.90","2022-06-30","-9.61","-10.20","-12.31","-33.01","-33.01","-31.26","5.86","1.18","2.53","9.50"
"PPL Corp","PPL","2022-07-05","-9.33","-3.35","-1.11","-9.30","-6.06","-5.76","-9.30","-0.58","6.59","0.42","-1.98","4.93","69.00","75.00","63.00","62.00","68.00","81.00","61.00","2022-06-30","-8.33","-9.36","-3.37","-4.22","1.48","7.83","0.74","-1.99","5.02","0.74","6.37","2022-06-30","-9.36","-3.37","-4.22","-8.33","-8.33","1.48","7.83","0.74","-1.99","5.02"
"Principal Financial Group Inc","PFG","2022-07-05","-6.19","-1.77","-2.26","-6.08","-6.01","-9.64","-8.58","9.25","32.31","7.78","3.89","12.43","51.00","46.00","51.00","27.00","30.00","53.00","27.00","2022-06-30","-5.89","-7.54","-1.04","-8.15","9.73","31.31","8.44","4.01","12.44","2.80","5.52","2022-06-30","-7.54","-1.04","-8.15","-5.89","-5.89","9.73","31.31","8.44","4.01","12.44"
"Procter & Gamble Co","PG","2022-07-05","-10.45","-0.97","2.68","-0.82","-6.32","-5.83","-10.80","9.07","11.94","10.94","12.81","10.91","45.00","38.00","56.00","14.00","21.00","16.00","30.00","2022-06-30","-11.01","-2.77","-10.44","-5.30","9.18","12.21","11.89","12.82","10.87","7.50","7.40","2022-06-30","-2.77","-10.44","-5.30","-11.01","-11.01","9.18","12.21","11.89","12.82","10.87"
"Progressive Corp","PGR","2022-07-05","14.31","-1.13","1.49","-1.65","4.21","2.64","14.04","20.28","25.07","13.94","23.40","20.51","17.00","38.00","24.00","25.00","23.00","8.00","6.00","2022-06-30","13.46","-2.61","8.30","2.09","20.32","23.95","15.60","23.60","20.30","12.30","11.88","2022-06-30","-2.61","8.30","2.09","13.46","13.46","20.32","23.95","15.60","23.60","20.30"
"Prologis Inc","PLD","2022-07-05","-26.94","1.17","2.08","-4.20","-15.70","-26.50","-21.97","2.68","15.15","16.07","17.80","15.50","82.00","52.00","90.00","43.00","22.00","28.00","53.00","2022-06-30","-29.18","-7.09","-26.11","-26.65","0.80","14.76","16.03","17.08","15.14","6.81","8.26","2022-06-30","-7.09","-26.11","-26.65","-29.18","-29.18","0.80","14.76","16.03","17.08","15.14"
"Prudential Financial Inc","PRU","2022-07-05","-9.71","-2.15","-2.41","-8.30","-10.40","-17.39","-12.27","-3.01","32.77","1.91","1.00","10.27","61.00","71.00","83.00","43.00","50.00","53.00","27.00","2022-06-30","-9.39","-9.95","-10.72","-18.02","-2.04","31.23","2.60","1.44","10.24","2.13","7.31","2022-06-30","-9.95","-10.72","-18.02","-9.39","-9.39","-2.04","31.23","2.60","1.44","10.24"
"PTC Inc","PTC","2022-07-05","-11.60","0.09","0.67","-9.67","-4.50","1.97","-9.49","-25.61","16.98","4.88","13.80","17.88","21.00","51.00","16.00","39.00","42.00","29.00","23.00","2022-06-30","-12.22","-8.74","-6.89","-1.28","-24.72","16.92","5.81","14.05","17.63","11.21","13.42","2022-06-30","-8.74","-6.89","-1.28","-12.22","-12.22","-24.72","16.92","5.81","14.05","17.63"
"Public Service Enterprise Group Inc","PEG","2022-07-05","-4.63","-3.26","-0.11","-7.88","-8.40","-10.57","-3.33","7.59","15.34","4.81","11.27","9.47","57.00","60.00","77.00","48.00","48.00","30.00","31.00","2022-06-30","-3.55","-6.89","-8.38","-8.83","9.44","17.07","5.62","11.13","9.51","4.69","7.55","2022-06-30","-6.89","-8.38","-8.83","-3.55","-3.55","9.44","17.07","5.62","11.13","9.51"
"Public Storage","PSA","2022-07-05","-14.91","-0.84","1.04","-4.24","-9.32","-19.97","-11.90","6.60","28.80","11.37","11.26","10.33","43.00","46.00","66.00","28.00","40.00","65.00","75.00","2022-06-30","-15.46","-4.83","-15.30","-19.37","6.64","30.87","12.23","11.08","10.26","11.60","12.73","2022-06-30","-4.83","-15.30","-19.37","-15.46","-15.46","6.64","30.87","12.23","11.08","10.26"
"PulteGroup Inc","PHM","2022-07-05","-22.99","3.55","9.66","-2.64","1.32","4.70","-21.55","-19.79","16.79","12.37","13.35","15.58","44.00","35.00","19.00","58.00","27.00","17.00","29.00","2022-06-30","-30.14","-12.11","-4.74","-5.06","-26.30","9.44","9.25","11.36","14.99","4.51","5.76","2022-06-30","-12.11","-4.74","-5.06","-30.14","-30.14","-26.30","9.44","9.25","11.36","14.99"
"PVH Corp","PVH","2022-07-05","-46.03","1.20","-5.48","-20.07","-13.90","-21.85","-47.42","-47.33","10.16","-14.65","-12.60","-3.31","88.00","88.00","85.00","85.00","74.00","70.00","67.00","2022-06-30","-46.58","-19.66","-21.77","-25.68","-47.01","8.93","-15.49","-12.94","-2.89","-0.20","6.93","2022-06-30","-19.66","-21.77","-25.68","-46.58","-46.58","-47.01","8.93","-15.49","-12.94","-2.89"
"Qorvo Inc","QRVO","2022-07-05","-38.46","4.08","-2.34","-11.76","-11.58","-18.40","-38.79","-50.82","-6.59","11.75","8.16","","73.00","48.00","62.00","92.00","66.00","57.00","","2022-06-30","-39.69","-15.60","-17.10","-24.00","-51.79","-7.62","12.29","8.30","","","","2022-06-30","-15.60","-17.10","-24.00","-39.69","-39.69","-51.79","-7.62","12.29","8.30",""
"Qualcomm Inc","QCOM","2022-07-05","-30.41","1.86","-4.38","-10.90","-10.63","-12.98","-31.76","-9.79","19.53","20.39","20.10","10.08","51.00","35.00","39.00","40.00","46.00","29.00","61.00","2022-06-30","-29.37","-10.28","-8.02","-15.92","-8.68","20.83","21.27","20.53","10.34","8.74","12.84","2022-06-30","-10.28","-8.02","-15.92","-29.37","-29.37","-8.68","20.83","21.27","20.53","10.34"
"Quanta Services Inc","PWR","2022-07-05","11.16","0.88","2.59","-1.39","5.23","-2.08","16.53","42.43","81.29","49.12","31.42","18.31","15.00","12.00","37.00","12.00","5.00","4.00","8.00","2022-06-30","9.50","5.39","8.13","-4.66","38.69","79.10","48.88","30.82","18.02","9.89","13.59","2022-06-30","5.39","8.13","-4.66","9.50","9.50","38.69","79.10","48.88","30.82","18.02"
"Quest Diagnostics Inc","DGX","2022-07-05","-21.67","-1.79","-1.63","-1.44","-1.42","0.43","-13.86","2.58","9.47","10.86","5.55","9.70","34.00","37.00","18.00","18.00","37.00","51.00","52.00","2022-06-30","-22.40","-5.70","-0.64","-2.35","2.67","9.96","11.19","5.29","9.65","7.50","6.59","2022-06-30","-5.70","-0.64","-2.35","-22.40","-22.40","2.67","9.96","11.19","5.29","9.65"
"Ralph Lauren Corp Class A","RL","2022-07-05","-22.44","0.06","-1.69","-13.01","-8.69","-17.29","-24.52","-20.57","15.42","-4.62","6.68","-2.87","58.00","61.00","68.00","57.00","53.00","23.00","65.00","2022-06-30","-23.37","-10.57","-13.36","-20.31","-21.52","13.33","-5.71","6.24","-2.46","0.86","8.40","2022-06-30","-10.57","-13.36","-20.31","-23.37","-23.37","-21.52","13.33","-5.71","6.24","-2.46"
"Raymond James Financial Inc","RJF","2022-07-05","-8.66","1.80","-0.88","-5.15","-8.30","-16.27","-13.01","4.80","43.72","18.08","11.94","15.57","41.00","57.00","62.00","32.00","39.00","30.00","22.00","2022-06-30","-9.93","-8.87","-7.91","-18.03","4.72","41.38","18.03","12.00","15.52","10.97","13.10","2022-06-30","-8.87","-7.91","-18.03","-9.93","-9.93","4.72","41.38","18.03","12.00","15.52"
"Raytheon Technologies Corp","RTX","2022-07-05","9.20","-4.23","-0.92","-3.54","-2.96","-5.40","4.92","9.57","25.25","0.79","2.86","7.37","27.00","25.00","42.00","29.00","45.00","50.00","58.00","2022-06-30","12.91","1.04","1.84","-2.43","15.10","27.47","2.18","3.44","7.57","5.78","8.35","2022-06-30","1.04","1.84","-2.43","12.91","12.91","15.10","27.47","2.18","3.44","7.57"
